,Unnamed: 0,Hardness,Al,Co,Cr,Cu,Fe,Ni
60,119,370.0,0.185,0.0,0.185,0.185,0.185,0.259
61,120,702.0,0.462,0.154,0.077,0.077,0.154,0.077
62,121,168.0,0.053,0.211,0.211,0.0,0.263,0.263
63,122,166.0,0.143,0.429,0.0,0.143,0.143,0.143
64,123,624.0,0.175,0.075,0.25,0.0,0.25,0.25
65,124,591.0,0.429,0.143,0.071,0.071,0.071,0.214
66,125,172.0,0.0,0.225,0.225,0.225,0.1,0.225
67,126,576.0,0.306,0.0,0.139,0.139,0.139,0.278
68,127,205.0,0.143,0.286,0.0,0.0,0.286,0.286
69,128,701.0,0.429,0.214,0.071,0.071,0.071,0.143
70,129,304.0,0.063,0.0,0.313,0.0,0.469,0.156
71,130,775.0,0.4,0.2,0.2,0.0,0.2,0.0
72,131,517.0,0.272727273,0.181818182,0.181818182,0.0,0.181818182,0.181818182
73,132,521.0,0.194,0.0,0.161,0.161,0.161,0.323
74,133,510.0,0.272727273,0.181818182,0.181818182,0.181818182,0.181818182,0.0
75,134,527.0,0.184,0.204,0.204,0.0,0.204,0.204
76,135,271.0,0.166666667,0.208333333,0.208333333,0.208333333,0.208333333,0.0
77,136,654.0,0.28,0.08,0.25,0.08,0.19,0.12
78,137,127.0,0.091,0.227,0.227,0.0,0.227,0.227
79,138,207.0,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0.0
80,139,459.0,0.13,0.0,0.28,0.22,0.06,0.31
81,140,546.0,0.231,0.0,0.154,0.154,0.154,0.308
82,141,558.0,0.265,0.147,0.147,0.147,0.147,0.147
83,142,593.0,0.333,0.0,0.133,0.133,0.133,0.267
84,143,125.0,0.0,0.2,0.2,0.0,0.2,0.4
85,144,695.0,0.2,0.267,0.267,0.0,0.267,0.0
86,145,473.0,0.182,0.091,0.182,0.182,0.182,0.182
87,146,278.0,0.107,0.0,0.179,0.179,0.179,0.357
88,147,155.0,0.0,0.2,0.2,0.2,0.2,0.2
89,148,161.0,0.0,0.213,0.15,0.213,0.213,0.213
90,149,495.0,0.11,0.0,0.29,0.29,0.05,0.26
91,150,430.0,0.25,0.25,0.0,0.0,0.25,0.25
92,151,573.0,0.273,0.0,0.182,0.182,0.182,0.182
93,152,587.0,0.225,0.225,0.225,0.0,0.1,0.225
94,153,544.0,0.265,0.0,0.147,0.147,0.147,0.294
95,154,146.0,0.0,0.05,0.238,0.238,0.238,0.238
96,155,476.0,0.225,0.225,0.1,0.0,0.225,0.225
97,156,185.0,0.057,0.189,0.189,0.189,0.189,0.189
98,157,225.0,0.125,0.125,0.125,0.0,0.125,0.5
99,158,407.0,0.2,0.2,0.2,0.2,0.2,0.0
100,159,154.0,0.0,0.25,0.0,0.25,0.25,0.25
101,160,158.0,0.0,0.15,0.213,0.213,0.213,0.213
102,161,335.0,0.167,0.167,0.167,0.0,0.167,0.333
103,162,170.0,0.0,0.283,0.283,0.0,0.283,0.15
104,163,665.0,0.238,0.238,0.238,0.0,0.05,0.238
105,164,558.0,0.213,0.213,0.213,0.0,0.15,0.213
106,165,655.0,0.15,0.283,0.283,0.0,0.283,0.0
107,166,238.0,0.091,0.0,0.182,0.182,0.182,0.364
108,167,339.0,0.153,0.0,0.169,0.169,0.169,0.339
109,168,567.0,0.286,0.0,0.143,0.143,0.143,0.286
110,187,811.0,0.46,0.14,0.23,0.05,0.07,0.05
111,188,790.0,0.44,0.14,0.22,0.05,0.09,0.06
112,189,855.0,0.43,0.19,0.24,0.0,0.08,0.06
113,190,856.0,0.43,0.18,0.24,0.0,0.1,0.05
114,191,859.0,0.47,0.14,0.2,0.05,0.09,0.05
115,192,875.0,0.43,0.24,0.22,0.0,0.05,0.06
116,193,868.0,0.43,0.24,0.23,0.0,0.05,0.05
117,194,843.0,0.47,0.12,0.2,0.05,0.11,0.05
118,195,794.0,0.43,0.15,0.17,0.05,0.14,0.06
119,196,783.0,0.42,0.1,0.3,0.05,0.07,0.06
120,197,797.0,0.47,0.11,0.22,0.05,0.1,0.05
121,198,805.0,0.47,0.13,0.2,0.05,0.1,0.05
122,199,699.0,0.29,0.22,0.34,0.0,0.05,0.1
123,200,749.0,0.47,0.07,0.16,0.09,0.16,0.05
124,201,828.0,0.43,0.14,0.21,0.05,0.12,0.05
125,202,849.0,0.47,0.18,0.15,0.05,0.1,0.05
126,203,883.0,0.47,0.2,0.18,0.05,0.05,0.05
127,204,864.0,0.43,0.18,0.2,0.0,0.12,0.07
128,205,841.0,0.47,0.17,0.16,0.05,0.1,0.05
129,206,882.0,0.43,0.22,0.22,0.0,0.08,0.05
