,Unnamed: 0,Hardness,Al,Co,Cr,Cu,Fe,Ni
37,166,238.0,0.091,0.0,0.182,0.182,0.182,0.364
38,3,477.0,0.11,0.0,0.28,0.29,0.07,0.25
39,99,310.0,0.154,0.154,0.154,0.077,0.154,0.308
40,149,495.0,0.11,0.0,0.29,0.29,0.05,0.26
41,145,473.0,0.182,0.091,0.182,0.182,0.182,0.182
42,150,430.0,0.25,0.25,0.0,0.0,0.25,0.25
43,41,149.0,0.07,0.0,0.233,0.0,0.233,0.465
44,56,629.0,0.28,0.1,0.27,0.1,0.05,0.2
45,100,625.0,0.333,0.133,0.133,0.133,0.133,0.133
46,243,135.3,0.025,0.25,0.225,0.0,0.25,0.25
47,53,441.0,0.1,0.0,0.35,0.24,0.05,0.26
48,109,740.0,0.429,0.143,0.143,0.0,0.143,0.143
49,206,882.0,0.43,0.22,0.22,0.0,0.08,0.05
50,93,125.0,0.0,0.333333,0.0,0.0,0.333333333,0.333333333
51,201,828.0,0.43,0.14,0.21,0.05,0.12,0.05
52,197,797.0,0.47,0.11,0.22,0.05,0.1,0.05
53,94,548.0,0.225,0.225,0.225,0.0,0.225,0.1
54,248,250.3,0.15,0.25,0.1,0.0,0.25,0.25
55,19,694.0,0.429,0.071,0.143,0.071,0.143,0.143
56,122,166.0,0.143,0.429,0.0,0.143,0.143,0.143
57,0,486.0,0.208,0.0,0.208,0.208,0.208,0.167
58,118,475.0,0.05,0.317,0.317,0.0,0.317,0.0
59,247,210.6,0.125,0.25,0.125,0.0,0.25,0.25
60,151,573.0,0.273,0.0,0.182,0.182,0.182,0.182
61,164,558.0,0.213,0.213,0.213,0.0,0.15,0.213
62,97,450.0,0.118,0.0,0.294,0.0,0.441,0.147
63,140,546.0,0.231,0.0,0.154,0.154,0.154,0.308
64,191,859.0,0.47,0.14,0.2,0.05,0.09,0.05
65,214,117.0,0.07,0.233,0.233,0.0,0.233,0.233
66,6,167.0,0.0,0.213,0.213,0.213,0.213,0.15
67,207,883.0,0.43,0.22,0.23,0.0,0.07,0.05
68,8,550.0,0.238,0.05,0.238,0.0,0.238,0.238
69,116,242.0,0.143,0.143,0.143,0.0,0.143,0.429
70,159,154.0,0.0,0.25,0.0,0.25,0.25,0.25
71,162,170.0,0.0,0.283,0.283,0.0,0.283,0.15
72,15,531.0,0.238,0.048,0.0,0.238,0.238,0.238
73,104,516.0,0.2,0.2,0.2,0.0,0.2,0.2
74,111,172.0,0.0,0.222222222,0.222222222,0.111111111,0.222222222,0.222222222
75,213,851.5,0.445,0.22,0.195,0.025,0.065,0.05
76,209,848.0,0.43,0.22,0.25,0.0,0.05,0.05
77,192,875.0,0.43,0.24,0.22,0.0,0.05,0.06
78,42,639.0,0.222,0.222,0.222,0.111,0.222,0.0
79,105,764.0,0.43,0.06,0.33,0.06,0.06,0.06
80,114,415.0,0.2,0.2,0.2,0.2,0.0,0.2
81,2,358.0,0.167,0.167,0.167,0.083,0.167,0.25
82,60,392.0,0.167,0.0,0.167,0.167,0.167,0.333
83,7,494.0,0.217,0.0,0.217,0.217,0.217,0.13
84,102,546.0,0.2,0.2,0.1,0.1,0.2,0.2
85,189,855.0,0.43,0.19,0.24,0.0,0.08,0.06
86,115,475.0,0.206,0.159,0.159,0.159,0.159,0.159
87,92,620.0,0.1,0.3,0.3,0.0,0.3,0.0
88,43,615.0,0.238,0.238,0.238,0.0,0.238,0.05
89,101,555.0,0.213,0.213,0.213,0.0,0.213,0.15
90,95,655.0,0.359,0.128,0.128,0.128,0.128,0.128
91,107,338.0,0.149,0.213,0.213,0.0,0.213,0.213
92,13,423.0,0.182,0.182,0.182,0.182,0.182,0.091
93,4,140.0,0.0,0.267,0.267,0.0,0.267,0.2
94,157,225.0,0.125,0.125,0.125,0.0,0.125,0.5
95,196,783.0,0.42,0.1,0.3,0.05,0.07,0.06
96,158,407.0,0.2,0.2,0.2,0.2,0.2,0.0
97,194,843.0,0.47,0.12,0.2,0.05,0.11,0.05
98,51,135.0,0.077,0.308,0.0,0.0,0.308,0.308
99,49,207.0,0.091,0.182,0.182,0.182,0.182,0.182
100,14,557.0,0.310344828,0.172413793,0.172413793,0.172413793,0.172413793,0.0
101,212,865.0,0.43,0.25,0.22,0.0,0.05,0.05
102,113,545.0,0.222,0.111,0.0,0.222,0.222,0.222
103,193,868.0,0.43,0.24,0.23,0.0,0.05,0.05
104,215,228.0,0.13,0.217,0.217,0.0,0.217,0.217
105,48,438.0,0.238,0.238,0.05,0.0,0.238,0.238
106,55,408.0,0.192,0.0,0.192,0.192,0.192,0.231
107,112,170.0,0.057,0.0,0.189,0.189,0.189,0.377
108,40,576.0,0.286,0.143,0.143,0.143,0.143,0.143
109,210,878.0,0.47,0.19,0.19,0.05,0.05,0.05
110,165,655.0,0.15,0.283,0.283,0.0,0.283,0.0
111,68,479.0,0.2,0.0,0.2,0.2,0.2,0.2
112,153,544.0,0.265,0.0,0.147,0.147,0.147,0.294
113,117,451.0,0.167,0.25,0.167,0.083,0.167,0.167
114,167,339.0,0.153,0.0,0.169,0.169,0.169,0.339
115,143,125.0,0.0,0.2,0.2,0.0,0.2,0.4
116,108,131.0,0.086,0.229,0.229,0.0,0.229,0.229
117,106,153.0,0.0,0.238,0.05,0.238,0.238,0.238
118,146,278.0,0.107,0.0,0.179,0.179,0.179,0.357
119,66,171.0,0.0,0.213,0.213,0.213,0.15,0.213
120,103,170.0,0.0,0.225,0.225,0.225,0.225,0.1
121,120,702.0,0.462,0.154,0.077,0.077,0.154,0.077
122,161,335.0,0.167,0.167,0.167,0.0,0.167,0.333
123,250,386.5,0.2,0.25,0.05,0.0,0.25,0.25
124,17,482.0,0.31,0.172,0.172,0.0,0.172,0.172
125,190,856.0,0.43,0.18,0.24,0.0,0.1,0.05
126,50,580.0,0.23,0.15,0.23,0.08,0.15,0.16
127,98,200.0,0.074,0.0,0.185,0.185,0.185,0.37
128,44,175.0,0.0,0.333,0.167,0.167,0.167,0.167
129,139,459.0,0.13,0.0,0.28,0.22,0.06,0.31
130,110,472.0,0.1,0.0,0.35,0.25,0.05,0.25
131,244,147.2,0.05,0.25,0.2,0.0,0.25,0.25
132,142,593.0,0.333,0.0,0.133,0.133,0.133,0.267
133,54,139.0,0.0,0.25,0.25,0.0,0.25,0.25
134,246,190.4,0.1,0.25,0.15,0.0,0.25,0.25
135,199,699.0,0.29,0.22,0.34,0.0,0.05,0.1
136,16,534.0,0.222,0.0,0.222,0.111,0.222,0.222
137,245,175.3,0.075,0.25,0.175,0.0,0.25,0.25
138,202,849.0,0.47,0.18,0.15,0.05,0.1,0.05
139,187,811.0,0.46,0.14,0.23,0.05,0.07,0.05
140,156,185.0,0.057,0.189,0.189,0.189,0.189,0.189
141,9,273.0,0.138,0.172,0.172,0.172,0.172,0.172
142,152,587.0,0.225,0.225,0.225,0.0,0.1,0.225
143,1,469.0,0.11,0.0,0.28,0.27,0.06,0.28
144,208,828.0,0.43,0.2,0.21,0.0,0.09,0.07
145,148,161.0,0.0,0.213,0.15,0.213,0.213,0.213
146,11,182.0,0.0,0.238,0.238,0.238,0.05,0.238
147,200,749.0,0.47,0.07,0.16,0.09,0.16,0.05
